City,County,Street,HouseCount,Link,Price EUR,Price per m2,Rooms,Area m2,Floor,Total floors,Flat number,House number,Year,Building type,Heating,Installation type,Specials,Extra quarters,Extra equipment,Security,Upload date,Modify date,Memorized count,Views,Telephone,Coordinates
Vilnius, Žirmūnai,Olimpiečių g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-olimpieciu-g-nepraleiskite-galimybes-apsigyventi-1-2750963/,454841,4150,4,109.6,3,4,-,-,2017,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Aukštos lubos Uždaras kiemas,Balkonas,Kondicionierius Šildomos grindys,Šarvuotos durys Signalizacija Kodinė laiptinės spyna Videokameros,7/29/2019,7/29/2019,-,376,37062691326,54.691136 25.29366
Vilnius, Žirmūnai,Olimpiečių g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-olimpieciu-g-nepraleiskite-galimybes-apsigyventi-1-2751007/,314537,3450,3,91.17,2,4,-,-,2017,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Aukštos lubos Uždaras kiemas,Balkonas,Kondicionierius Šildomos grindys,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/29/2019,7/29/2019,1,203,37062691326,54.691136 25.29366
Vilnius, Žirmūnai,Rinktinės g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-rinktines-g-gyvenk-miesto-centre-pamirsk-automobili-1-2751077/,137194,2481,2,55.3,4,7,-,-,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Uždaras kiemas,Balkonas,Šildomos grindys,Šarvuotos durys Kodinė laiptinės spyna,7/29/2019,7/29/2019,4,608,37062691326,-
Vilnius, Žirmūnai,Rinktinės g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-rinktines-g-gyvenk-miesto-centre-pamirsk-automobili-1-2751107/,94505,2643,1,35.75,4,7,-,3,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,Šildomos grindys,Šarvuotos durys Kodinė laiptinės spyna,7/29/2019,7/29/2019,6,224,37062691326,54.693649 25.288998
Vilnius, Žirmūnai,Olimpiečių g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-olimpieciu-g-nepraleiskite-galimybes-apsigyventi-1-2741027/,278385,3350,3,83.1,1,4,-,3,2017,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Aukštos lubos Uždaras kiemas,Terasa,Kondicionierius Šildomos grindys,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/29/2019,7/29/2019,-,141,37062691326,54.691136 25.29366
Vilnius, Žirmūnai,Olimpiečių g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-olimpieciu-g-nepraleiskite-galimybes-apsigyventi-1-2733769/,281989,4983,2,56.59,1,4,-,3,2017,Mūrinis,Centrinis kolektorinis,Įrengtas,Aukštos lubos Uždaras kiemas Virtuvė sujungta su kambariu,Balkonas,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Indaplovė Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/29/2019,7/29/2019,8,308,37062691326,54.691136 25.29366
Vilnius, Žirmūnai,Rinktinės g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-rinktines-g-gyvenk-miesto-centre-pamirsk-automobili-1-2751103/,80004,2645,1,30.25,4,6,-,-,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,Šildomos grindys,Šarvuotos durys Kodinė laiptinės spyna,7/29/2019,7/29/2019,5,276,37062691326,54.692309 25.291911
Vilnius, Žirmūnai,Olimpiečių g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-olimpieciu-g-nepraleiskite-galimybes-apsigyventi-1-2741035/,350908,3700,4,94.84,1,4,-,3,2017,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Aukštos lubos Uždaras kiemas,Balkonas,Kondicionierius Šildomos grindys,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/29/2019,7/29/2019,2,238,37062691326,54.691136 25.29366
Vilnius, Žirmūnai,Rinktinės g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-rinktines-g-gyvenk-miesto-centre-pamirsk-automobili-1-2751127/,136973,2617,2,52.33,5,7,-,-,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,Balkonas,Šildomos grindys,Šarvuotos durys Kodinė laiptinės spyna,7/29/2019,7/29/2019,7,548,37062691326,54.692309 25.291911
Klaipėda, Bandužiai,Budelkiemio g.,-,https://www.aruodas.lt/butai-klaipedoje-banduziuose-budelkiemio-g-klaipedoje-budelkiemio-g-97-aukste-1-2759963/,55000,705,3,78,7,9,-,-,1991,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/29/2019,7/29/2019,3,114,37067098110,55.671112 21.200578
Klaipėda, Bandužiai,Budelkiemio g.,1,https://www.aruodas.lt/butai-klaipedoje-banduziuose-budelkiemio-g-parduodamas-3-kambariu-su-holu-butas-1-2766181/,55000,715,3,76.95,7,9,-,4,1986,Blokinis,Centrinis,Įrengtas,-,Sandėliukas Balkonas,Skalbimo mašina Su baldais Šaldytuvas,Kodinė laiptinės spyna,8/8/2019,8/19/2019,4,221,37065514390,55.671112 21.200578
Kaunas, Centras,Maironio g.,-,https://www.aruodas.lt/butai-kaune-centre-maironio-g-pacioje-miesto-sirdyje-maironio-g-labai-1-2759961/,53000,1767,1,30,2,2,-,-,1935,Mūrinis,"Elektra, kietu kuru, kita",Įrengtas,Atskiras įėjimas Nauja elektros instaliacija Uždaras kiemas,Balkonas,Kondicionierius Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Židinys Plastikiniai vamzdžiai,-,7/29/2019,7/29/2019,19,1452,37067699636,54.900144 23.909496
Kaunas, Centras,Šiaulių g.,-,https://www.aruodas.lt/butai-kaune-centre-siauliu-g-kauno-miesto-centre-siauliu-g-tvarkingas-1-2759959/,59000,1735,2,34,3,3,-,-,"1923 statyba, 2018 renovacija",Mūrinis,Dujinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija,-,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai,Šarvuotos durys Kodinė laiptinės spyna,7/29/2019,7/29/2019,14,796,37067699636,54.888284 23.92978
Klaipėda, Centras,Šaulių g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-sauliu-g-parduodamas-butas-per-2-aukstus-su-1-2759953/,98000,1181,3,83,2,2,-,-,1934,Mūrinis,Centrinis,Įrengtas,-,-,-,Šarvuotos durys Kodinė laiptinės spyna,7/29/2019,7/29/2019,3,159,37067434070,-
Klaipėda, Centras,Šaulių g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-sauliu-g-klaipedos-centre-sauliu-g-parduodamas-3-ju-1-2753807/,98000,1210,3,81,2,2,-,-,1936,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/15/2019,7/29/2019,3,158,37060712778,-
Klaipėda, Centras,Šaulių g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-sauliu-g-klaipedos-m-centre-sauliu-g-22-aukste-1-2709475/,98000,1181,3,83,2,2,-,-,1938,Mūrinis,Centrinis,Įrengtas,-,-,-,-,4/17/2019,4/17/2019,4,286,37062201311,-
Klaipėda, Centras,Šaulių g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-sauliu-g-ypatingas-butas-paciam-miesto-centre-1-2613681/,98000,1181,3,83,2,2,-,-,1937,Mūrinis,"Centrinis, kietu kuru",Įrengtas,-,-,-,-,10/17/2018,8/19/2019,9,2132,37061575380,-
Klaipėda, Žvejybos uostas,Nidos g.,-,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-parduodamas-1-kambario-butas-su-pilna-1-2759949/,50200,1404,1,35.76,3,4,14,74,2018,Mūrinis,Centrinis kolektorinis,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Vieta automobiliui,Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/29/2019,7/29/2019,-,541,37065554446,55.674314 21.158061
Klaipėda, Poilsis,Nidos g.,-,https://www.aruodas.lt/butai-klaipedoje-poilsyje-nidos-g-butas-su-pilna-apdaila-parduodami-butai-1-2704381/,50200,1404,1,35.76,3,4,14,74,2016,Mūrinis,Centrinis kolektorinis,Įrengtas,Nauja elektros instaliacija Virtuvė sujungta su kambariu,-,-,Šarvuotos durys Kodinė laiptinės spyna Videokameros,4/8/2019,8/5/2019,1,539,37061541018,55.674314 21.158061
Kaunas, Vilijampolė,Panerių g.,-,https://www.aruodas.lt/butai-kaune-vilijampoleje-paneriu-g-neries-slenis-isskirtinis-projektas-1-2759927/,83360,1600,2,52.1,1,3,-,-,2019,Mūrinis,Dujinis,Įrengtas,-,Balkonas,-,Kodinė laiptinės spyna,7/29/2019,8/5/2019,1,327,37062038411,-
Panevėžio r. sav., Dembavos k.,Veteranų g.,-,https://www.aruodas.lt/butai-panevezio-rajone-dembavos-k-veteranu-g-norintiems-gyventi-salia-mariu-puiki-vieta-1-2759919/,25000,531,2,47.05,1,2,-,-,1972,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/29/2019,8/6/2019,2,366,37065631775,55.739088 24.405178
Šiauliai, Gubernija,Spindulio g.,-,https://www.aruodas.lt/butai-siauliuose-gubernijoje-spindulio-g-parduodamas-2k-butas-spindulio-g-bendras-1-2759911/,26700,617,2,43.25,4,5,-,-,1965,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/29/2019,7/29/2019,3,672,37060090529,55.949518 23.325831
Alytus, Dainava,Vingio g.,-,https://www.aruodas.lt/butai-alytuje-dainavoje-vingio-g-parduodamas-2-kambariu-butas-alytuje-1-2759905/,28000,594,2,47.16,3,5,-,25,1972,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/29/2019,8/5/2019,3,783,37067644677,54.401957 24.034061
Neringos m.,-,Kalno g.,-,https://www.aruodas.lt/butai-neringoje-kalno-g-keturiu-kambariu-butas-kalno-gatveje-1-2759901/,98000,1318,4,74.38,2,2,-,-,1982,Medinis,Elektra,Įrengtas,-,-,-,-,7/29/2019,7/29/2019,5,525,37068252584,55.544236 21.121352
Neringos m.,-,Taikos g.,-,https://www.aruodas.lt/butai-neringoje-taikos-g-pilnai-irengtas-naujos-statybos-keturiu-1-2759899/,155000,2389,3,64.87,2,2,-,-,2009,Mūrinis,Elektra,Įrengtas,-,-,-,-,7/29/2019,8/16/2019,1,725,37068252584,-
Vilnius, Burbiškės,Burbiškių g.,-,https://www.aruodas.lt/butai-vilniuje-burbiskes-burbiskiu-g-misko-ardai-namai-kuriuosel-lengva-1-2759887/,110254,1948,3,56.6,3,4,-,-,2019,Mūrinis,Dujinis,Dalinė apdaila,Aukštos lubos Uždaras kiemas Virtuvė sujungta su kambariu,Terasa,Šildomos grindys,Šarvuotos durys Signalizacija Kodinė laiptinės spyna Videokameros,7/29/2019,8/9/2019,1,272,37065261127,-
Vilnius, Žvėrynas,Saltoniškių g.,-,https://www.aruodas.lt/butai-vilniuje-zveryne-saltoniskiu-g-rezervuotas-parduodamas-15-kamb-45-kvm-1-2759883/,107000,2378,2,45,2,10,-,-,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,Kabelinė televizija Internetas Virtuvė sujungta su kambariu,Balkonas,Vonia Su baldais Skalbimo mašina,Kodinė laiptinės spyna Šarvuotos durys,7/29/2019,8/12/2019,24,2695,37062041023,54.697811 25.259596
Vilnius, Baltupiai,Baltupio g.,-,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-jaukus-siltas-sviesus-gera-1-2759881/,140000,2059,3,68,3,3,-,-,2002,Mūrinis,Dujinis,Įrengtas,Aukštos lubos Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Židinys Indaplovė Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,7/29/2019,8/12/2019,4,547,37061623169,54.742794 25.264422
Kaunas, Žaliakalnis,Žuvinto g.,-,https://www.aruodas.lt/butai-kaune-zaliakalnyje-zuvinto-g-parduodamas-2-kambariu-545-kvm-butas-1-2759869/,98500,1807,2,54.5,5,6,-,30,2007,Mūrinis,Centrinis kolektorinis,Įrengtas,Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/29/2019,8/14/2019,10,947,37065554335,54.900818 23.954767
Klaipėda, Poilsis,Poilsio g.,-,https://www.aruodas.lt/butai-klaipedoje-poilsyje-poilsio-g-parduodamas-3-kambariu-butas-poilsio-g-45a-1-2759825/,74000,961,3,77,4,5,-,-,1988,Blokinis,Centrinis,Įrengtas,-,Balkonas,-,Šarvuotos durys Signalizacija,7/29/2019,7/29/2019,-,30,37063084906,-
Klaipėda, Poilsis,Poilsio g.,1,https://www.aruodas.lt/butai-klaipedoje-poilsyje-poilsio-g-parduoda-savininkai-3-kambariu-su-dideliu-1-2750851/,74000,961,3,77,4,5,-,-,1988,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/23/2019,7/23/2019,4,611,37068220929,-
Klaipėda, Bandužiai,Budelkiemio g.,-,https://www.aruodas.lt/butai-klaipedoje-banduziuose-budelkiemio-g-parduodamas-sauletas-siltas-jaukus-2-k-su-1-2759823/,45000,818,2,55,3,5,-,-,1111,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/29/2019,7/29/2019,1,175,37067786778,-
Klaipėda, Naujakiemis,Naujakiemio g.,-,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-naujakiemio-g-renovuotame-name-klaipedojenaujakiemio-g-1-2759821/,55000,859,3,64,8,9,-,-,"1974 statyba, 2019 renovacija",Blokinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,7/29/2019,7/29/2019,1,191,37062020311,55.678941 21.173401
Kauno r. sav., Užliedžių k.,Vieversių g.,-,https://www.aruodas.lt/butai-kauno-rajone-uzliedziu-k-vieversiu-g-kvartalas-susideda-is-2-sklypukuriose-1-2759817/,37000,855,2,43.25,2,2,-,-,2019,Mūrinis,Dujinis,Dalinė apdaila,Nauja elektros instaliacija Kabelinė televizija,Balkonas Vieta automobiliui Drabužinė,Šildomos grindys,-,7/29/2019,8/18/2019,2,277,37064338549,-
Švenčionių r. sav., Pabradės m.,Vilniaus g.,-,https://www.aruodas.lt/butai-svencionyse-pabrades-m-vilniaus-g-parduodamas-vieno-kambario-butas-pabradeje-1-2759813/,30000,968,1,31,5,5,-,-,1986,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/29/2019,7/29/2019,-,141,37067671578,-
Panevėžio r. sav., Ramygalos m.,Vienkiemio g.,-,https://www.aruodas.lt/butai-panevezio-rajone-ramygalos-m-vienkiemio-g-parduodamas-3-kambariu-butas-vienkiemio-g-1-2759811/,18000,290,3,61.98,2,2,-,-,1965,Mūrinis,Kietu kuru,Įrengtas,Uždaras kiemas Internetas Kabelinė televizija,Sandėliukas Vieta automobiliui,Su baldais Vonia,Šarvuotos durys,7/29/2019,7/29/2019,-,108,37068393017,55.515481 24.312788
Klaipėda, Centras,Danės g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-danes-g-klaipedos-miesto-centre-danes-g-1-2492537/,100000,1109,3,90.17,2,5,-,-,1998,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Sandėliukas Balkonas Rūsys,Virtuvės komplektas Viryklė Vonia,-,7/29/2019,7/29/2019,16,349,37065026045,-
Klaipėda, Centras,Rumpiškės g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-rumpiskes-g-parduodamas-3-su-holu-butas-klaipedos-miesto-1-2679227/,69000,908,3,76,8,10,-,-,1988,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Internetas,Sandėliukas Balkonas Rūsys,Su baldais Virtuvės komplektas Vonia,Kodinė laiptinės spyna,7/29/2019,7/29/2019,5,97,37065026045,-
Klaipėda, Vingis,I. Simonaitytės g.,-,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-parduodamas-3-nepereinamu-kambariu-butas-1-2686723/,56000,848,3,66,4,12,-,-,1992,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Balkonas Rūsys,Su baldais Šaldytuvas Virtuvės komplektas Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/29/2019,7/30/2019,5,118,37065026045,-
Vilnius, Naujininkai,Zanavykų g.,-,https://www.aruodas.lt/butai-vilniuje-naujininkuose-zanavyku-g-parduodamas-jaukus-3-k-butas-vilniaus-1-2759807/,67000,1217,3,55.06,4,4,-,-,1959,Mūrinis,Centrinis,Įrengtas,Kabelinė televizija,Balkonas Rūsys,-,-,7/29/2019,7/29/2019,8,424,37067671578,-
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-1-2759805/,71000,872,3,81.45,9,9,78,11,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/29/2019,7/29/2019,1,295,37069901837,-
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-1-2721135/,71000,872,3,81.45,9,9,78,11,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,5/10/2019,5/10/2019,4,1083,37069901837,-
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-leiciu-1-2685939/,71000,872,3,81.45,9,9,78,11,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,3/5/2019,3/5/2019,3,1228,37069901837,-
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-1-2685867/,71000,872,3,81.45,9,9,78,11,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,3/5/2019,3/5/2019,2,1153,37069901837,-
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-1-2759801/,64000,894,3,71.61,9,9,41,11,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/29/2019,7/29/2019,5,537,37069901837,-
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-1-2759797/,60000,1132,2,53.02,5,9,22,11,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/29/2019,7/29/2019,4,273,37069901837,-
Klaipėda, Naujakiemis,Naujakiemio g.,-,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-naujakiemio-g-parduodamas-3-kambariu-butas-89a-labai-1-2759795/,66000,1015,3,65,8,9,-,-,1974,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/29/2019,8/19/2019,-,48,37068678623,55.676264 21.170654
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-su-15-1-2759791/,79000,1172,3,67.42,2,9,42,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/29/2019,7/29/2019,-,102,37069901837,54.738302 25.221886
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-su-15-1-2759789/,82000,1045,3,78.47,1,9,37,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/29/2019,7/29/2019,-,74,37069901837,54.738302 25.221886
Vilnius, Antakalnis,Šatrijos Raganos g.,-,https://www.aruodas.lt/butai-vilniuje-antakalnyje-satrijos-raganos-g-parduodama-namo-dalis-antakalnyje-salia-1-2759781/,189000,1322,5,143,2,2,-,-,2000,Mūrinis,Dujinis,Įrengtas,Atskiras įėjimas Aukštos lubos Butas per kelis aukštus Tualetas ir vonia atskirai Uždaras kiemas Buto dalis,Sandėliukas Terasa Rūsys Vieta automobiliui Drabužinė,Su baldais Šildomos grindys Židinys,-,7/29/2019,7/29/2019,10,771,37068380410,-
Vilnius, Šiaurės miestelis,S. Žukausko g.,-,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-parduodamas-irengtas-3k-butas-szukausko-g-1-2759783/,113000,2003,3,56.41,4,6,-,-,2001,Mūrinis,Dujinis,Įrengtas,-,-,-,-,7/29/2019,7/29/2019,23,1217,37068380410,-
Vilnius, Šiaurės miestelis,S. Žukausko g.,-,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-parduodamas-irengtas-3k-butas-szukausko-g-1-2770061/,113000,2003,3,56.41,4,6,-,-,2001,Mūrinis,Dujinis,Įrengtas,-,-,-,-,8/19/2019,8/19/2019,-,18,37068380410,-
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-su-15-1-2759785/,75000,1019,3,73.58,1,9,67,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/29/2019,7/29/2019,1,184,37069901837,54.738302 25.221886
Panevėžys, Molainiai,Molainių g.,-,https://www.aruodas.lt/butai-panevezyje-molainiuose-molainiu-g-1-k-butas-molainiu-g-suremontuotas-1-1-2759779/,26000,722,1,36,1,5,-,-,1988,Blokinis,Centrinis,Įrengtas,-,Balkonas Rūsys,Vonia,Kodinė laiptinės spyna,7/29/2019,7/29/2019,2,941,37060638200,-
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-su-15-1-2759775/,88000,946,3,93.07,1,9,64,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/29/2019,7/29/2019,-,167,37069901837,54.738302 25.221886
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-leiciu-1-2685943/,88000,947,3,92.93,1,9,4,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,3/5/2019,3/5/2019,-,757,37069901837,54.738302 25.221886
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-leiciu-1-2659907/,88000,947,3,92.93,1,9,4,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,1/15/2019,3/5/2019,-,615,37069901837,54.738302 25.221886
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-su-15-1-2759771/,76000,1141,3,66.63,9,9,61,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/29/2019,7/29/2019,-,41,37069901837,54.738302 25.221886
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-su-15-1-2721131/,76000,1141,3,66.63,9,9,61,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,5/10/2019,6/7/2019,-,273,37069901837,54.738302 25.221886
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butai-parduodami-su-daline-apdaila-leiciu-1-2659903/,76000,1141,3,66.63,9,9,61,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,1/15/2019,3/5/2019,3,479,37069901837,54.738302 25.221886
Kaunas, Dainava,Pasimatymo aklg.,-,https://www.aruodas.lt/butai-kaune-dainavoje-pasimatymo-aklg-naujai-vystomas-skandea-namas-kopenhaga-1-2759743/,93840,1150,4,81.6,1,4,-,-,2019,Mūrinis,Dujinis,Dalinė apdaila,Virtuvė sujungta su kambariu,Sandėliukas,-,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,7/29/2019,8/7/2019,4,628,37060110111,54.924186 23.992251
Kaunas, Dainava,Pasimatymo aklg.,-,https://www.aruodas.lt/butai-kaune-dainavoje-pasimatymo-aklg-naujai-vystomas-skandea-namas-kopenhaga-1-2759741/,59225,1350,2,43.87,1,4,-,-,2019,Mūrinis,Dujinis,Dalinė apdaila,Virtuvė sujungta su kambariu,Sandėliukas,-,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,7/29/2019,8/13/2019,13,1917,37060110111,54.924186 23.992251
Vilnius, Jeruzalė,Bitininkų g.,-,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-bitininku-g-parduodamas-erdvus-7918-kvm-dvieju-1-2759739/,98000,1238,2,79.18,1,6,-,-,1993,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Internetas Kabelinė televizija,Sandėliukas Balkonas Rūsys,-,Šarvuotos durys Kodinė laiptinės spyna,7/29/2019,8/7/2019,2,595,37069986126,54.744219 25.272236
Klaipėda, Varpai,Varpų g.,-,https://www.aruodas.lt/butai-klaipedoje-varpuose-varpu-g-varpu-g-parduodamas-2-ju-kambariu-su-holu-1-2759737/,63000,1145,2,55,5,9,-,-,1993,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/29/2019,7/29/2019,-,110,37060712778,-
Palanga,-,Plytų g.,-,https://www.aruodas.lt/butai-palangoje-plytu-g-salia-birutes-parko-jaukus-butas-su-1-2759733/,85000,2125,2,40,1,5,-,53,2004,Mūrinis,Elektra,Įrengtas,-,-,-,-,7/29/2019,8/1/2019,5,430,37064180362,55.908687 21.06682
Palanga,-,Plytų g.,-,https://www.aruodas.lt/butai-palangoje-plytu-g-jaukus-dvieju-kambariu-butas-prie-pat-1-2584381/,85000,2125,2,40,1,5,-,53,2004,Mūrinis,"Elektra, kietu kuru",Įrengtas,Atskiras įėjimas Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Virtuvė sujungta su kambariu,Sandėliukas Balkonas Terasa Vieta automobiliui Drabužinė,Kondicionierius Su baldais Šaldytuvas Virtuvės komplektas Židinys Dušo kabina,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,4/24/2019,4/29/2019,10,1810,37064033800,55.908687 21.06682
